nr_cnpj_entidade,sg_uf,no_ente,dt_mes_bimestre,dt_ano,no_segmento,no_tipo_ativo,pc_cmn,id_ativo,no_fundo,qt_rpps,vl_atual_ativo,vl_total_atual,pc_rpps,vl_patrimonio,pc_patrimonio
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,29891291.5419390000,3.1292122230,93536194.85,19.42,4525393998.58,2.07
29131075000193,RJ,Maricá,11,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,37573.7163230000,4.8367570000,181734.94,0.03,5347703258.35,0.00
29131075000193,RJ,Maricá,9,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,07882792000114,BB  ACOES  SELECAO FATORIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1075084.0379293700,2.7075544400,2910848.56,0.53,726153439.93,0.40
29131075000193,RJ,Maricá,11,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,07861554000122,BB PREVIDENCIARIO RENDA FIXA IMA-B FUNDO DE INVESTIMENTO,1468350.1522597210,7.6798699390,11276738.19,1.94,477911395.08,2.36
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,3.8258100000,241197.26,0.05,8290702713.41,0.00
29131075000193,RJ,Maricá,9,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,10418362000150,BB PREVIDENCIARIO MULTIMERCADO FUNDO DE INVESTIMENTO LONGO PRAZO,743077.2022400000,4.4382089330,3297931.88,0.60,245421577.61,1.34
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,0.0004323710,8.3716918460,0.0,0.00,2368943671.83,0.00
29131075000193,RJ,Maricá,9,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,49964637000197,BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS VERTICE ESPECIAL 2027 FIF RESPONSABILIDADE LIMITADA,1565060.6192315290,1.0315461910,1614432.32,0.29,237683264.99,0.68
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,26022789.4036650000,3.0965138300,80579927.28,17.44,4911669179.07,1.64
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,23215097000155,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL GESTAO ESTRATEGICA RENDA FIXA,11912780.4885030500,2.0820870000,24803445.39,5.54,3492532497.17,0.71
29131075000193,RJ,Maricá,5,2025,Disponibilidades Financeiras,,,2280/32995-9,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,49368.8182310000,7.9611891220,393034.5,0.09,2993964522.88,0.01
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,26252804.0779527354,1.5881403350,41693137.06,7.73,4696118345.55,0.89
29131075000193,RJ,Maricá,10,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.8051970000,4937.64,0.00,2298701395.20,0.00
29131075000193,RJ,Maricá,2,2025,Renda Variável,Fundo/Classe de Investimento em BDR-Ações - art. 8º  III,30,17502937000168,FUNDO DE INVESTIMENTO EM ACOES CAIXA INSTITUCIONAL BDR NIVEL I,324783.9374855880,9.5849285500,3113030.83,0.71,2956276037.04,0.11
29131075000193,RJ,Maricá,10,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,34660276000118,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL ESTRATEGIA LIVRE MULTIMERCADO LONGO PRAZO,3103.8308373650,1456.1372860000,4519603.81,0.80,129699029.12,3.48
29131075000193,RJ,Maricá,4,2025,Disponibilidades Financeiras,,,1244/89-1,104 - Caixa Econômica Federal,1.0000000000,6278.0500000000,6278.05,0.00,,
29131075000193,RJ,Maricá,8,2025,Disponibilidades Financeiras,,,2280/70837-2,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,2,2025,Disponibilidades Financeiras,,,2280/31081-6,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,9,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,39255739000180,BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS VERTICE ESPECIAL 2026 FIF RESPONSABILIDADE LIMITADA,1634118.4395725270,1.0390732550,1697968.77,0.31,1141408331.49,0.15
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.5949770000,4721.62,0.00,2346827165.95,0.00
29131075000193,RJ,Maricá,9,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,05100191000187,BB ACOES DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1082677.9843850440,22.1460709120,23977063.42,4.35,516809593.40,4.64
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3293736.8632940000,3.1610330000,10411610.92,2.03,4686070040.55,0.22
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,13322205000135,BB PREVIDENCIARIO RENDA FIXA IDKA 2 TITULOS PUBLICOS FUNDO DE INVESTIMENTO,15665070.5196953330,4.1376890000,64817189.97,12.63,4353531876.92,1.49
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3273619.4654070000,3.0669182790,10039923.38,2.24,4878410152.56,0.21
29131075000193,RJ,Maricá,5,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,29258294000138,BB  ACOES  VALOR FUNDO  DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,5166351.1565773520,1.6470750710,8509368.2,1.77,621880826.89,1.37
29131075000193,RJ,Maricá,7,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,0.0001234520,1.5714527960,0.0,0.00,4683448257.42,0.00
29131075000193,RJ,Maricá,10,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,49964637000197,BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS VERTICE ESPECIAL 2027 FIF RESPONSABILIDADE LIMITADA,1565060.6192315290,1.0429949810,1632350.37,0.29,260723241.48,0.63
29131075000193,RJ,Maricá,11,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,5344552.6582769350,8.6718135200,46346964.0,7.96,2405816588.19,1.93
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,928992.9631139400,4.7316290000,4395650.05,0.82,2278609430.39,0.19
29131075000193,RJ,Maricá,10,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,29258294000138,BB  ACOES  VALOR FUNDO  DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,5166351.1565773520,1.7364578530,8971151.04,1.59,541267370.02,1.66
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,13322205000135,BB PREVIDENCIARIO RENDA FIXA IDKA 2 TITULOS PUBLICOS FUNDO DE INVESTIMENTO,15665070.5196953330,3.9953070260,62586766.31,14.67,4611244033.51,1.36
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,22739555.0400000000,22739555.04,5.08,0.00,0.00
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,4840488.7276270000,3.0965138300,14988640.29,3.24,4911669179.07,0.31
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,0.0001234520,1.5519620000,0.0,0.00,4689015290.65,0.00
29131075000193,RJ,Maricá,7,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,24571992000175,ITAU ACOES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,89035.2429577640,24.4813990000,2179707.31,0.42,1058239678.84,0.21
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11328882000135,BB PREVIDENCIARIO RENDA FIXA IRF-M1 TITULOS PUBLICOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO,2319305.4661803530,4.1096700000,9531580.1,1.86,9402474657.80,0.10
29131075000193,RJ,Maricá,11,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,05100191000187,BB ACOES DIVIDENDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1082677.9843850440,23.7711596630,25736511.23,4.42,549416896.59,4.68
29131075000193,RJ,Maricá,3,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,07882792000114,BB  ACOES  SELECAO FATORIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,1075084.0379293700,2.5419098100,2732766.66,0.61,887619941.82,0.31
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,49368.8182310000,8.3716918460,413300.53,0.08,2368943671.83,0.02
29131075000193,RJ,Maricá,10,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3705846.8095816330,3.3085415120,12260948.01,2.17,4372866499.07,0.28
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,37573.7163230000,4.6211880000,173635.21,0.04,5955272309.13,0.00
29131075000193,RJ,Maricá,3,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,34660276000118,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL ESTRATEGIA LIVRE MULTIMERCADO LONGO PRAZO,3103.8308373650,1341.4771210000,4163718.06,0.93,144743555.01,2.88
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1419857.2437300000,4.5931560000,6521625.82,1.41,5901283588.37,0.11
29131075000193,RJ,Maricá,6,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,29258294000138,BB  ACOES  VALOR FUNDO  DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,5166351.1565773520,1.6478310000,8513273.59,1.66,577865148.01,1.47
29131075000193,RJ,Maricá,11,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,13322205000135,BB PREVIDENCIARIO RENDA FIXA IDKA 2 TITULOS PUBLICOS FUNDO DE INVESTIMENTO,15665070.5196953330,4.3247621680,67747704.34,11.64,4019258640.47,1.69
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,07861554000122,BB PREVIDENCIARIO RENDA FIXA IMA-B FUNDO DE INVESTIMENTO,1468350.1522597210,7.3209165690,10749668.96,2.23,480445554.17,2.24
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,03543447000103,BB PREVIDENCIARIO RENDA FIXA IMA-B 5 LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,539152.3466249650,29.6055630000,15961908.76,3.11,3939047508.98,0.41
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,3017097.5627693940,3.8258100000,11542842.03,2.58,8290702713.41,0.14
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,0.0001234520,1.5038431000,0.0,0.00,4878182880.73,0.00
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,49964637000197,BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS VERTICE ESPECIAL 2027 FIF RESPONSABILIDADE LIMITADA,1565060.6192315290,1.0040660000,1571424.16,0.31,170395968.05,0.92
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,22393836.4300000000,22393836.43,5.25,0.00,0.00
29131075000193,RJ,Maricá,4,2025,Investimentos Estruturados,Fundo/Classe de Investimento Multimercado FIM - Art. 10  I,10,08070841000187,CAIXA ALOCAÇÃO MACRO FIC MULTIMERCADO LP,618610.4912240000,4.8292520000,2987425.95,0.65,926200552.23,0.32
29131075000193,RJ,Maricá,8,2025,Renda Variável,Fundo/Classe de Investimento em Ações - Art. 8º  I,30,14213331000114,BB DIVIDENDOS MIDCAPS FIC ACOES,3034636.3888407710,2.9381988050,8916365.01,1.65,769964467.57,1.16
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.7316280000,4862.04,0.00,2338500539.12,0.00
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.3990990000,4520.35,0.00,2565232120.66,0.00
29131075000193,RJ,Maricá,9,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740658000193,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1027.5622510000,4.7561760000,4887.27,0.00,2255236066.41,0.00
29131075000193,RJ,Maricá,9,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10577519000190,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1+ TITULOS PÚBLICOS RENDA FIXA LONGO PRAZO,0.0008667090,2.5494560000,0.0,0.00,2662649198.69,0.00
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11328882000135,BB PREVIDENCIARIO RENDA FIXA IRF-M1 TITULOS PUBLICOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO,2319305.4661803530,3.9766229200,9223003.28,2.06,8881539467.76,0.10
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,8906/31126-4,341 - Itaú Unibanco S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,10,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3171256.3600160000,3.3085415120,10492233.31,1.85,4372866499.07,0.24
29131075000193,RJ,Maricá,1,2025,Disponibilidades Financeiras,,,1244/56-5,104 - Caixa Econômica Federal,1.0000000000,209734.7600000000,209734.76,0.05,,
29131075000193,RJ,Maricá,10,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,5344552.6582769350,8.5014884360,45436652.62,8.03,2369314595.69,1.92
29131075000193,RJ,Maricá,10,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,24199073.2700000000,24199073.27,4.28,0.00,0.00
29131075000193,RJ,Maricá,9,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1419857.2437300000,4.7382390000,6727622.97,1.22,5556287910.39,0.12
29131075000193,RJ,Maricá,8,2025,Disponibilidades Financeiras,,,2280/688105-x,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,3.7516610000,236522.55,0.06,8080611281.78,0.00
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077418000149,BB PREVIDENCIARIO RENDA FIXA REFERENCIADO DI LONGO PRAZO PERFIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,15289199.2876935540,3.5787760060,54716619.56,11.36,22856963987.87,0.24
29131075000193,RJ,Maricá,11,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,19015792.3410930660,3.3408396180,63528712.42,10.91,4447163447.90,1.43
29131075000193,RJ,Maricá,5,2025,Disponibilidades Financeiras,,,2280/688105-x,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10577519000190,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1+ TITULOS PÚBLICOS RENDA FIXA LONGO PRAZO,0.0008667090,2.5494560000,0.0,0.00,2662649198.69,0.00
29131075000193,RJ,Maricá,1,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,1663814.2962621200,7.7796540190,12943899.58,3.03,3269210872.49,0.40
29131075000193,RJ,Maricá,8,2025,Disponibilidades Financeiras,,,8906/31126-4,341 - Itaú Unibanco S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,5,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11328882000135,BB PREVIDENCIARIO RENDA FIXA IRF-M1 TITULOS PUBLICOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO,4496550.7543862500,4.0676624640,18290450.72,3.80,9348920234.27,0.20
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,10740670000106,FUNDO DE INVESTIMENTO CAIXA BRASIL IRF-M 1 TITULOS PUBLICOS RENDA FIXA,63044.7556730000,4.0516960000,255438.18,0.05,9121138313.67,0.00
29131075000193,RJ,Maricá,9,2025,Disponibilidades Financeiras,,,2280/688105-x,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,11060913000110,FUNDO DE INVESTIMENTO CAIXA BRASIL IMA-B 5 TITULOS PUBLICOS RENDA FIXA LONGO PRAZO,1691.0233180000,4.7081800000,7961.64,0.00,5646183593.13,0.00
29131075000193,RJ,Maricá,5,2025,Renda Variável,Fundo/Classe de Investimento em BDR-Ações - art. 8º  III,30,17502937000168,FUNDO DE INVESTIMENTO EM ACOES CAIXA INSTITUCIONAL BDR NIVEL I,324783.9374855880,9.3512256800,3037127.9,0.63,2322561243.11,0.13
29131075000193,RJ,Maricá,6,2025,Disponibilidades Financeiras,,,2280/688105-x,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,6,2025,Renda Fixa,Ativos de Renda Fixa Emitidos por Instituições Financeiras - Art. 7º  IV,20,,etra Financeira Santander,1.0000000000,23578790.1800000000,23578790.18,4.59,0.00,0.00
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,0.0001234520,1.5881403350,0.0,0.00,4696118345.55,0.00
29131075000193,RJ,Maricá,11,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,0.0001234520,1.6429501810,0.0,0.00,4602168755.69,0.00
29131075000193,RJ,Maricá,4,2025,Renda Fixa,Fundo/Classe de Investimento - 100% Títulos Públicos SELIC - Art. 7º  I  b,100,07442078000105,BB PREVIDENCIARIO RENDA FIXA IMA-B TITULOS PUBLICOS FUNDO DE INVESTIMENTO,0.0004323710,8.1257204490,0.0,0.00,2958723811.69,0.00
29131075000193,RJ,Maricá,8,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,13077415000105,BB PREVIDENCIARIO  FLUXO  RENDA  FIXA  SIMPLES  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS  DE INVESTIMENTO,3730283.4963860000,3.2331260250,12060476.65,2.24,4490304469.29,0.27
29131075000193,RJ,Maricá,7,2025,Disponibilidades Financeiras,,,2280/32995-9,1 - Banco do Brasil S.A.,1.0000000000,0.0000000000,0.0,0.00,,
29131075000193,RJ,Maricá,3,2025,Renda Fixa,Fundo/Classe de Investimento em Renda Fixa - Geral - Art. 7º  III  a,60,35292588000189,BB  PREVIDENCIARIO  RENDA  FIXA  ALOCACAO  ATIVA  RETORNO  TOTAL  FUNDO  DE  INVESTIMENTO EM COTAS  DE FUNDOS DE INVESTIMENTO,16396545.6755801754,1.5038431000,24657832.08,5.51,4878182880.73,0.51
29131075000193,RJ,Maricá,10,2025,Disponibilidades Financeiras,,,1244/000575269413-9,104 - Caixa Econômica Federal,1.0000000000,6442.2300000000,6442.23,0.00,,
